V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24
19,78567038;1,140511423;28,44960791;21,49862441;32,2545885;33,1292;48,17140288;28,01281696;17,35463032;20,79277759;24,16814132;45,42692909;6,49247916;32,00944286;1,381483551;34,73063241;40,40534647;28,01281696;11,15490728;22,45900012;5,03312755;30,87626378;19,19963182;9,207917605
13,42538107;14,7810339;19,24609946;31,03060326;22,56839971;33,1292;20,09079126;31,20256603;26,50565473;46,40314436;44,12220414;34,59467404;35,75375472;46,48688411;29,82238726;36,33693884;21,66567353;31,20256603;32,94453924;32,44971511;7,896788184;3,904020357;46,19763387;10,25374001
21,21899242;8,494608263;17,63080387;23,5604536;9,098230794;33,1292;40,26815433;22,64808535;23,43030755;38,38263664;48,31335538;21,33275988;50,85622656;4,649736894;34,93750826;41,90146088;9,690677871;22,64808535;17,4140307;13,18019731;18,55561216;10,42304697;50,29554307;18,176772
5,914807633;0,388814541;4,57675452;15,63861506;18,91334542;33,1292;9,443831904;13,396097;5,673692653;3,211864766;21,41069578;19,52755988;3,770380445;19,1296153;42,58574587;39,64848679;2,058643052;13,396097;21,92293961;1,641736031;2,777945947;10,83172098;9,883080214;33,0203395
6,021447113;20,77306882;3,770230477;6,453169208;12,43926358;33,1292;25,68488728;32,64113508;8,15383782;0,706407773;17,07228758;10,82924031;22,77283206;49,34303064;30,9809939;37,31201626;29,9163714;32,64113508;20,8317097;24,91740625;28,11448427;10,96745054;8,668645798;0,919105336
25,33079426;7,406764848;31,88278359;9,746219994;27,06676494;33,1292;47,29836919;15,57376586;11,79853115;10,80890426;19,82916965;31,88851722;45,51657548;39,97245416;16,86431261;44,29558961;21,07518568;15,57376586;23,66362479;8,881984245;24,08247154;16,1326329;32,83676374;21,46623046
17,9151378;22,75797971;4,299678779;5,747017664;16,79257118;33,1292;8,991276727;29,65135842;33,82150687;48,85988988;41,99530617;50,79481295;24,60658027;13,31655453;47,65372961;11,83998113;39,60784828;29,65135842;9,674496319;6,154368037;6,510994774;24,99146972;28,92381862;30,11040361
14,88756989;23,33342883;27,97230334;4,200870848;5,570612641;33,1292;17,53327166;26,30164531;43,64267547;34,09511583;21,16183341;40,79119081;22,07337627;35,25514499;30,48444915;13,05473186;44,36593624;26,30164531;17,82093405;18,99335149;32,02882929;25,41300036;3,581960283;30,50690218
27,72492248;28,27218912;3,990981552;29,03213501;16,04948895;33,1292;12,52789635;0,889640766;50,70330945;3,845102832;26,10034048;22,48569768;42,0308672;18,8161468;13,20031592;43,92582916;11,2621806;0,889640766;28,69192878;3,39384586;32,40653815;30,27246631;29,22158066;2,493141892
17,63685973;24,92477892;13,10613637;0,218076621;21,4162395;33,1292;25,85585132;26,58875573;23,48958093;21,44548451;48,4914891;18,75084824;0,914222885;26,41168667;50,16674508;22,90567231;1,877879706;26,58875573;11,14190313;25,40395211;2,404783997;29,60018898;0,950214067;46,47693506
23,89340901;13,58478924;26,63443042;12,59883918;25,03238721;33,1292;45,41199156;19,05895386;16,60549312;36,92550575;39,87738017;36,80383476;24,04794568;25,22641204;40,00585932;48,54900128;36,23065724;19,05895386;13,12292397;2,636987039;9,473429408;3,228905733;24,25653818;41,50988763
15,15755658;12,11640361;30,61084272;10,76122752;11,25287415;33,1292;43,06057919;37,29902462;38,54166297;37,29513563;10,02987094;49,09338504;20,20293482;16,05403408;19,25400474;15,27554056;18,2443815;37,29902462;3,414575803;25,28487028;1,541862758;23,95136474;23,97818628;9,591537592
21,14474832;1,556782327;14,7938082;15,29074038;24,46434909;33,1292;45,89472963;22,83037958;1,992859762;10,70010221;28,50584282;24,07256385;26,57926001;23,09605891;2,234711041;40,61767526;42,85834751;22,83037958;10,88921322;12,72890275;15,39019563;32,35204183;35,01821441;0,624584428
15,39963855;17,25945479;4,77975957;10,09584234;27,65421293;33,1292;12,00398182;26,04997401;15,25530369;31,18331805;49,2171333;48,23631452;30,95616136;1,148627748;47,0927858;28,80251357;11,18776876;26,04997401;33,05776894;31,33643173;1,496645198;26,09245734;43,30157377;45,43011411
5,411405367;13,88356538;19,54826529;7,268188776;11,91366037;33,1292;4,976537263;47,20987735;18,36013312;29,80732508;17,40610184;44,79883447;26,42235837;41,08281786;41,21963338;21,35070998;22,28563974;47,20987735;16,06075298;5,363725845;0,879639594;24,57923702;41,06687997;33,81356263
6,945727623;5,291013377;8,779600276;20,20851881;2,86777761;33,1292;40,41309388;39,13158621;21,3956425;43,46566607;6,987784271;22,9620296;0,712967755;14,28257208;26,90775342;19,2033624;37,00828295;39,13158621;21,03130882;14,24069239;17,5887728;11,37051761;27,22514155;40,41984376
5,887727712;17,73521759;0,400276954;30,81831626;15,48035354;33,1292;35,90268215;40,10692171;18,19914465;45,00328877;26,88545211;16,07687829;1,483963559;8,812205959;32,68594667;39,41034733;30,10802048;40,10692171;1,011118265;28,82205468;22,80893832;32,19748287;25,72318868;26,39593085
6,863198185;16,89872315;15,96682524;17,88396724;29,02838846;33,1292;20,26926939;29,94206364;27,13451265;1,078489988;2,924077014;0,80033182;43,53135634;49,44179377;27,70092947;4,435294361;50,7959395;29,94206364;23,06214584;22,2460136;30,45713046;11,53668983;3,571500252;11,17563635
1,495097863;27,02748022;18,82167463;11,37760908;5,714705248;33,1292;15,62606073;30,99906911;23,2836136;36,12539256;17,60046823;28,91003461;11,05881356;1,862707539;30,2948971;10,74468129;1,886737039;30,99906911;25,88113382;16,50233568;20,60639301;11,6486572;24,41673167;24,05923609
3,551747718;22,69674008;11,048717;10,41014726;28,49160368;33,1292;48,01587829;4,726787628;38,92391588;11,56362144;21,25173633;35,46062968;23,60336641;8,806968212;14,67876651;41,02289722;23,17809183;4,726787628;27,5541342;10,50365859;16,30326885;18,9580275;45,73272317;9,116174412
20,04681417;15,60940186;12,834996;0,55026712;13,30097793;33,1292;49,01342094;50,67191107;36,61314026;4,407503643;37,13296474;12,34173362;13,47451078;34,56474955;7,992139677;47,80513731;48,37502052;50,67191107;20,97292431;24,56847944;23,13834109;21,89517732;39,71946009;23,1277555
15,88141966;6,737510589;17,27137502;30,45960706;11,4131918;33,1292;33,09256595;25,82880561;48,50753874;46,72758684;45,58338201;25,29904594;48,24827208;42,76626727;3,485106354;7,721148578;24,90545308;25,82880561;6,092355557;19,42904316;31,98917516;16,19533429;21,29864067;6,301859702
11,12601346;26,73480747;18,44804759;15,9001939;28,29538062;33,1292;1,133767395;46,988239;11,20800089;25,30866324;14,35841815;5,848161967;7,569571179;25,96828009;36,13065148;26,04863853;32,38334305;46,988239;18,22682591;16,55979815;3,29016452;5,353086578;34,39617112;22,13340828
12,6588243;3,019762656;0,232381417;0,566721104;21,41107746;33,1292;32,78217967;30,37483967;7,088504499;42,68816644;47,15427687;1,153486963;38,08392062;20,03294251;48,38319465;26,47051918;23,3964365;30,37483967;20,57088625;10,56507938;30,04571304;6,393294615;8,411254251;46,15453451
5,8051798;14,11461787;8,286301444;32,17754864;21,39214038;33,1292;30,2051753;22,52260971;15,9655631;29,8733104;23,66709565;39,82605274;19,23454707;30,40413386;5,150258569;42,19962054;29,57764506;22,52260971;14,21297073;31,30228475;12,84346708;21,95204364;3,631172736;38,05385194
22,54385333;23,56036579;18,20991312;31,67967674;30,94206717;33,1292;40,50623628;36,68572838;37,04476174;46,58105412;19,7784389;43,71991477;1,050653298;46,50601613;46,58849212;15,84342792;50,87087214;36,68572838;31,05369423;18,83853163;2,641677661;22,72644299;32,45756654;4,771197874
31,14830672;14,88643555;27,62397186;26,73270453;3,014227677;33,1292;24,61238219;3,226801708;37,66881825;12,06465969;31,48404445;5,444297241;27,12659755;0,963654674;38,99851501;15,34547918;41,51784074;3,226801708;18,41821375;8,253626995;18,01658288;23,66579815;37,54975725;2,315920783
3,468849636;11,31249674;29,30116894;14,66785908;29,63327289;33,1292;18,79627844;5,529113647;16,02188255;47,35207015;17,39902352;6,721596388;15,28527;0,118526185;38,17372509;36,07067083;27,1798466;5,529113647;22,3561908;31,76643454;14,01518058;0,160419511;2,593427375;18,20657365
13,42409286;21,28421854;21,20937694;23,32360862;32,90761889;33,1292;3,613022661;34,61678256;3,698749437;43,42889736;26,13170216;17,26291616;32,15851507;32,29507755;18,45592457;28,16522486;16,01814273;34,61678256;14,19279161;5,044900037;0,074725466;24,50193941;9,734596613;26,3810098
2,463852738;23,08654553;24,36611855;24,13556443;21,34264073;33,1292;34,7681907;5,471764812;19,75629765;31,64524575;8,083665077;33,76752501;36,07003748;37,39021957;20,18914856;5,234512246;24,35366566;5,471764812;5,192005527;9,075030682;29,97571979;9,612881809;45,8745365;17,16770802
19,26920566;31,94769007;23,88318707;27,12033821;13,35112782;33,1292;36,31139468;17,76830473;13,43607334;44,10898712;14,63359074;50,93027339;20,25637927;41,52933546;16,45870873;41,81760311;50,39310112;17,76830473;11,16210553;27,97591089;21,11415111;7,370988935;32,41562728;2,999343498
12,45282605;11,2940707;20,03789325;5,381833393;4,109163834;33,1292;1,653154874;47,40961501;41,01267406;39,84000956;42,64364077;21,40412726;34,90471105;48,88723365;34,5379193;32,61511533;3,226458114;47,40961501;27,38220643;31,50641795;0,233624516;20,55516974;43,47363976;36,08488932
10,54213826;31,35946349;23,78523002;15,04527743;12,49207638;33,1292;49,96285312;28,35653084;36,34576966;48,89034179;18,90057438;48,56081409;23,73128684;5,321709498;13,97209199;41,43399535;19,94290151;28,35653084;13,36706863;28,76350892;22,07576504;10,38705365;7,520181992;30,67706533
32,45051101;26,23681584;16,19066595;2,038053772;3,052084552;33,1292;26,60385591;49,23469677;27,54653764;9,526796466;46,91316235;29,53245443;25,38257705;8,335706486;19,1759035;24,06527811;0,906609572;49,23469677;16,84585056;7,502464003;0,435216878;7,057102485;24,18001312;8,23903367
11,26425681;18,49421183;4,052968546;7,293595356;23,44511572;33,1292;9,847360333;19,48061496;4,91731037;45,46686892;44,71699748;8,924226311;11,3876651;35,44984392;6,753665318;42,34366665;9,782708102;19,48061496;22,08547442;5,246142785;21,2604993;31,1256536;45,06819387;41,60121865
18,92437482;30,11675525;31,14620676;14,83288344;8,33363662;33,1292;25,39095121;20,18884097;48,36477986;25,97094906;43,0296937;23,41453485;33,21759101;19,0712365;27,71066715;3,880601098;34,2761018;20,18884097;16,00289901;20,64852551;11,80893201;23,47643227;44,15383388;21,40319516
27,3881026;32,84774954;17,71010103;25,88828849;7,054100116;33,1292;48,44718112;48,06668664;35,86410434;31,55409494;20,2723161;26,97075273;30,31082022;42,28935466;3,031726522;6,169846629;11,60437047;48,06668664;22,97756908;17,05085549;10,90130528;16,56392869;31,65606128;32,45296191
18,40702082;5,291361117;27,2621397;25,60977619;10,8141419;33,1292;10,8468707;35,26441672;45,53632099;3,382379289;44,17612525;33,04942443;15,16112763;6,261308814;1,129659438;46,59318275;26,2925282;35,26441672;31,05430232;2,071585167;22,67909324;7,592011508;11,63871833;31,67714964
18,46276712;29,00441063;10,50997158;13,80297451;15,53871597;33,1292;11,46168592;23,70723376;24,3588015;1,678201535;29,68162413;50,09943151;46,94734019;46,83910851;1,774997588;43,24752691;1,839206116;23,70723376;31,75770264;31,24000187;27,60162607;5,789362395;0,79185894;25,94649964
22,73664025;5,43149013;3,151365768;29,31575998;6,105831685;33,1292;4,259416255;26,24067605;25,1247289;26,28075007;40,9346623;26,6700806;40,77286139;13,22758434;24,97644384;27,88422141;26,94797256;26,24067605;31,93133384;18,63994158;27,77909709;7,148669322;17,72867831;39,5618492
28,33475638;14,11591894;24,40541195;32,55839486;19,45194259;33,1292;39,19457537;19,59548422;15,54262225;6,545791014;2,275212848;26,58524986;37,06144877;36,79870173;17,62089577;3,583240782;32,10492797;19,59548422;19,24786903;1,87618053;12,31141082;7,991312204;11,20130031;5,7863973
18,45509872;4,815294421;31,10107821;32,28043588;1,865727166;33,1292;26,98429432;37,31951781;50,32868684;38,10308145;28,50179502;1,156477378;42,91784464;35,67807552;25,95890693;1,256528418;42,27279015;37,31951781;12,15924146;24,85150327;5,362440515;20,86196387;27,92476447;46,65549129
12,36732487;7,432299973;13,31809886;4,579004098;5,904787991;33,1292;31,8217575;23,57607134;10,06937996;18,81437258;1,234416148;23,78288558;24,82509094;21,90730997;1,836261199;33,6058732;41,70325155;23,57607134;11,59473681;25,82717405;32,24332081;12,21849823;17,65593976;43,44656131
15,53533111;23,13141333;15,4934407;5,672880637;2,584424305;33,1292;16,5281709;16,12184299;22,00040559;3,320285825;23,76045902;44,58741569;18,66818331;25,64167291;49,53446719;9,044543261;0,050384275;16,12184299;11,54634744;17,93072078;29,18811781;17,55369267;25,28778747;11,94658715
7,525287419;2,744588623;13,66031332;31,5550401;32,74788591;33,1292;41,81735894;45,45585865;11,58642349;48,70380687;11,55223439;5,784915063;40,73792033;3,939423578;4,013205262;36,86010005;49,97357128;45,45585865;27,30472329;17,65534968;17,14896872;0,187543207;12,04494748;12,82462252
0,484428624;24,06783177;13,70025689;20,59777197;26,42983307;33,1292;18,30877371;22,59360177;31,80238498;46,447958;44,99069244;8,57355693;0,426730664;25,97841713;29,37620555;38,30842122;20,79208719;22,59360177;28,87474228;28,67563466;9,945869304;15,49873008;6,220501908;7,865949424
12,10845183;8,337181549;6,375754024;2,394984551;29,17305506;33,1292;21,89873144;18,4663337;28,31415235;45,24022643;32,99863763;39,60837693;18,4996209;49,00575629;2,431570133;31,04570997;41,61704191;18,4663337;4,155432388;16,84392394;5,435707891;8,807240768;17,91960427;50,80104816
28,30044084;4,844105428;14,2085187;9,473440168;31,97880473;33,1292;49,01694546;2,269956364;10,27854883;13,33020487;33,4058244;31,43731667;34,89832368;18,01615711;47,6073018;2,400223601;30,88578438;2,269956364;19,84716479;16,29757508;15,3422649;23,77075946;9,94731931;39,51506653
11,88222204;22,09449993;1,553744892;24,69777253;1,237901746;33,1292;11,35045072;48,63125941;35,17239207;34,66137648;39,13050963;50,74991048;15,30324912;4,482201014;45,2092399;0,056317624;13,23182759;48,63125941;27,75639702;9,140307204;32,11288585;0,616026877;25,69058079;32,97020706
24,9732049;24,0169371;18,37596625;3,436954906;32,29789606;33,1292;28,75619851;20,46432555;16,95301502;49,16429586;15,21841979;11,98220081;8,983420606;43,5380439;3,507750725;24,3002884;36,96887362;20,46432555;6,997015979;23,82106593;8,905319983;25,38324113;41,11951794;46,48698742
6,90925063;31,01139764;19,8123914;27,81520033;14,53622991;33,1292;21,29762394;29,31626516;36,3004566;37,87258924;25,44390674;29,37343921;22,82957624;1,257336365;40,35555762;44,89998204;45,52315868;29,31626516;11,29837534;2,739040146;4,008700317;19,9917614;30,43803042;0,259202924
26,46995474;24,19048207;10,64981212;18,24881634;18,72573359;33,1292;50,13202294;14,61927433;9,094274559;38,71720827;45,85309418;1,38945013;22,49851027;16,03173203;49,68060698;14,75500061;47,78349045;14,61927433;6,038267549;10,82230134;31,41026741;29,08098361;38,80378408;4,96197433
8,894670426;19,81275998;1,128836665;2,843630351;2,53184778;33,1292;17,92028369;10,18397645;32,45421686;4,704445626;47,0909988;33,56627049;4,02574059;23,09280893;43,91464829;9,353023348;48,84993043;10,18397645;27,16605234;7,281527265;20,61550175;1,814392891;19,25449296;39,11086787
17,69388537;23,58136922;28,44026821;14,58757622;25,29057242;33,1292;6,305564766;25,69850137;7,341911647;22,82933147;46,63566181;43,58699522;34,49759736;48,43857218;11,31304403;45,45685263;13,00501778;25,69850137;14,89558162;3,206100074;13,33625904;7,895780331;28,4663415;22,2173411
24,99659824;20,94296789;24,79334462;21,38346522;27,38845035;33,1292;21,05296197;33,99821565;45,9222264;8,802102386;45,27925607;34,1074581;43,03200488;7,391729454;25,24951613;35,47584512;21,95604955;33,99821565;6,93291585;25,1319251;29,14430613;30,64867738;19,77828566;31,67486098
20,34340719;25,96449259;7,887897643;15,92998475;10,58394064;33,1292;33,67251389;30,90267581;34,69063132;19,31602226;21,31239204;40,37978811;34,75566948;9,757994652;35,54677971;14,39791721;38,96702975;30,90267581;2,233399563;8,650182451;20,13294971;1,118722772;12,91726784;33,18952013
27,76601577;16,65058237;1,644972505;18,07092316;0,815118278;33,1292;34,08652302;20,56884376;5,260919199;45,42434293;12,18121807;4,753669424;21,67232735;36,42496403;39,71007533;42,63503743;42,43858745;20,56884376;14,0518392;8,097246076;18,47920588;32,08211853;33,6414359;36,1392992
23,14569295;0,164236355;8,069285883;23,77582775;10,61046648;33,1292;17,76299092;23,68860139;1,595984232;7,276084318;5,599964928;12,23747986;19,2002039;50,19241444;16,29436706;13,55343581;34,71619887;23,68860139;22,54387158;20,64881878;14,58214485;15,27399273;20,25664814;43,3060993
29,96399299;20,578996;24,99778256;18,81520235;18,85711158;33,1292;35,32411851;10,08604647;8,042387696;50,37391222;48,34452596;22,79237446;7,436353815;48,64899929;31,06573917;19,1006165;30,35049717;10,08604647;0,937404215;27,41899303;20,82275983;31,76064217;12,61314203;48,80035896
17,10970965;28,2416708;22,25753528;13,53900861;7,991348079;33,1292;7,467703041;25,28116513;4,936204215;17,45209774;39,96959976;16,03869266;5,097117979;0,905444633;9,895994749;48,02052167;49,35345491;25,28116513;0,60807958;31,13471754;24,46584929;0,94684317;27,21840931;24,26328146
25,78720794;14,31820159;3,196564885;11,68031009;23,05693424;33,1292;15,93537665;18,86855217;16,00046621;18,09002922;30,35329761;1,44537611;20,67462317;18,53514224;21,66975707;2,001791975;25,2171336;18,86855217;11,26485594;11,84190518;31,92488361;28,76632635;38,91049516;24,94436575
9,361739997;27,52853385;26,85675824;4,714149061;23,6646771;33,1292;37,11195308;5,762256393;46,0689005;50,26595117;14,60434422;47,02192758;5,826540073;46,99961482;12,56036929;40,63171733;30,53443419;5,762256393;14,04957541;18,01736299;27,07291412;5,174155563;50,03489355;3,534633826
19,98637213;13,9585633;28,82916563;13,58778313;4,413292576;33,1292;5,221319242;38,92619466;11,10805873;35,63399079;37,75087902;44,56626612;37,89302587;43,59662003;6,106993433;46,35476607;19,68845049;38,92619466;0,641728783;12,74483298;13,97863405;21,87563762;12,31225782;40,60948197
20,47761501;5,195077603;15,33526263;15,41189466;1,381330568;33,1292;26,52044691;42,31393377;31,08371732;20,81939502;6,018061214;41,35441314;9,674691432;28,91416343;16,95737638;5,067177747;23,79252704;42,31393377;22,26340531;10,94862322;13,82592105;17,85772157;39,409926;12,59717632
16,55108637;30,95447936;4,648323493;1,081860421;30,43155701;33,1292;28,7842336;41,37206897;31,00075423;41,44517214;30,39118438;25,99729915;29,94313511;43,55575408;32,19616421;15,25896726;7,332998967;41,37206897;21,20259206;30,87465665;0,652617142;25,86183034;28,81201298;14,5634784
27,81116448;4,427806631;18,86372983;13,51842853;17,62453901;33,1292;27,36344769;26,04632618;49,79055684;40,57765711;29,26216245;46,76870729;39,67753853;27,91158376;0,553029653;45,08473353;28,90186965;26,04632618;21,26849367;27,75824883;30,59498087;13,53199304;18,27413935;26,32448955
30,45315442;24,89886502;19,84379782;31,28581293;30,07202197;33,1292;17,15968958;30,44510824;37,16296386;1,529222111;22,04687114;36,90634364;24,01660511;21,76507841;43,22848012;50,37617406;29,21691432;30,44510824;0,373658183;31,73166408;10,01190064;22,38846217;21,78100133;21,14788869
7,026668004;22,65186438;6,865499135;17,36266442;19,91501711;33,1292;49,86254311;38,19726037;3,209928751;15,98831966;29,81650339;22,31166902;14,50734344;22,01864351;4,345733742;12,19027032;1,452096972;38,19726037;21,20937604;14,75961052;13,32334306;31,04312487;45,79830553;4,018263688
2,85378484;11,74859859;8,334113993;19,33529361;11,70641226;33,1292;16,58823597;49,74993744;0,237581042;23,75185635;3,230271653;29,99749013;35,98091827;30,87204934;7,24371398;20,08149561;17,22909588;49,74993744;30,89432518;19,50842037;25,64938582;16,76005875;17,55121122;27,27395703
11,00977404;0,958606209;17,78773902;1,626412159;5,744211333;33,1292;38,34691294;21,07895925;34,42682771;36,37674418;47,81995794;13,42290797;44,69117828;16,76809643;37,68215797;15,24444778;44,67459159;21,07895925;29,30734787;25,10192937;12,99339864;22,50169206;27,16819193;40,43799027
25,60665164;8,845962758;25,1130595;6,440860271;17,22133242;33,1292;9,032530374;48,74670855;3,986243911;48,08301936;44,10538194;21,30964348;8,548891138;18,89265297;40,30226171;33,62818601;41,15083266;48,74670855;10,28621138;5,280014484;30,15448852;2,272006844;50,26887748;31,97799766
0,069977564;11,91325477;25,58610532;10,6465571;17,70162265;33,1292;4,510924151;28,52977385;4,543204763;41,97871506;9,819631109;14,79820454;19,18093235;43,23536629;12,46948015;20,82405998;41,8637617;28,52977385;21,0148605;15,0895484;22,03902968;27,64049901;7,998989638;46,10015767
32,61548603;19,86458961;23,15375999;1,612498059;5,302643211;33,1292;37,04038997;2,217090931;45,11232801;46,35613739;11,2009159;0,489916714;48,40102433;30,5570424;19,2797075;28,75374525;8,878440251;2,217090931;3,784466423;2,446377665;8,350919858;17,10606557;12,23606229;8,874367562
14,46295951;9,760504542;13,94332404;18,05827474;6,70445534;33,1292;6,028772337;42,33951176;37,83554472;14,40463587;12,93129499;47,32606477;37,92050151;15,31000541;28,65680886;6,959832732;32,97014734;42,33951176;7,549337719;29,39033868;20,26990389;2,524245076;34,42379706;20,72865302
20,13250919;25,86964044;27,03911017;9,484017758;6,631938826;33,1292;45,95257214;36,73768881;39,08003268;36,75254148;31,96066541;49,89790944;4,397764824;40,41335369;49,29392556;42,44359141;15,20703887;36,73768881;6,586721351;14,83151305;32,84160747;3,504023581;15,71530302;23,11123671
31,41259515;8,148812397;28,01372662;0,751651164;18,35226065;33,1292;33,79304851;4,148128364;24,71650854;9,038743925;39,37700778;50,82246858;38,67403062;33,66762172;25,40944294;4,94803091;40,23189829;4,148128364;9,572955227;5,085222484;18,59817375;7,693700175;25,71075693;0,429194733
3,367553987;28,96865145;9,036530317;8,584128625;19,7193269;33,1292;1,985562833;14,54722812;35,06702422;36,01749324;24,91506357;50,70369589;18,22203791;12,02210553;19,1718504;48,83807294;0,346228308;14,54722812;23,81547914;9,565683123;18,12169975;20,07913744;27,15572219;15,52533612
31,19391097;3,699333411;10,28942943;23,2189086;8,882150741;33,1292;48,51306196;48,05380649;11,40951389;23,89972771;36,38382394;31,10799918;26,37975594;30,35391224;4,751774765;17,15038619;14,89290991;48,05380649;30,42344277;7,987248975;29,2140643;1,101777655;38,46348124;14,65282596
29,42305267;8,708954446;25,88192527;11,95412224;30,50071449;33,1292;14,22889852;11,56208243;40,27488268;24,44997336;10,52034126;48,99618784;13,30606032;6,342867265;0,072218171;14,35686495;15,87834596;11,56208243;11,08382664;20,59560259;10,74104443;12,67404307;47,51605494;47,85861343
9,440463497;31,27737443;9,321583575;5,899979369;5,976247117;33,1292;48,3070662;26,53637728;42,22806704;14,23114984;25,72741285;36,92828104;42,29533208;38,93842325;8,376969662;28,56095287;7,443101401;26,53637728;12,89655547;7,118148519;22,62558733;0,319581776;21,96881393;12,50999018
0,408644589;6,074356538;9,458351789;0,5328419;29,90465592;33,1292;37,59605391;11,70915257;22,31980187;3,626583314;18,79265205;1,810933625;18,48235895;48,09376154;39,92434628;42,99348614;35,44238277;11,70915257;16,23326932;29,87982783;14,87635942;8,705561982;47,50548712;6,807464427
1,275569069;8,123220315;22,36483279;9,796139322;9,882472376;33,1292;11,96707113;38,39773985;8,993820922;42,80006991;50,2952065;41,57058929;35,01104746;44,91036355;6,824343009;36,94253781;29,79482159;38,39773985;4,554020372;21,04436909;3,299725155;10,85335618;0,938781863;50,77670437
5,157334757;0,623195411;32,89161475;0,579335788;7,019547609;33,1292;16,04983913;24,28116383;3,223038366;19,55612328;35,71485845;4,150364553;34,73377139;41,88320429;35,17072672;48,14800998;25,89615856;24,28116383;9,482127921;5,036695611;12,15640894;4,299367116;27,81775071;32,64964366
27,84705068;4,876629517;0,946222566;22,06259901;22,30199246;33,1292;24,1249716;47,27916919;8,326197256;33,62622312;45,79350561;44,02985648;12,21809563;41,09013783;8,558503265;0,624519813;17,04276098;47,27916919;0,689642857;20,32921873;16,06204937;11,22066452;40,23154139;38,8222084
16,69157243;24,06971107;31,08587602;19,16649679;9,452295278;33,1292;20,81604337;18,61836505;41,27851492;47,07513636;45,92256585;16,77357018;24,67820286;27,52854019;35,23570009;19,6135173;2,240227885;18,61836505;11,58265987;4,478110477;24,71733967;14,87557146;35,15142046;45,62488111
17,66364049;3,192960933;30,2191493;16,11373261;28,66048669;33,1292;25,46518578;27,31064324;5,337054994;24,92770804;44,32781821;32,60363324;6,162868967;30,85596768;20,73091213;5,947920038;15,8986786;27,31064324;31,73463332;16,39269308;22,99907793;20,9893802;37,71437443;27,01618306
29,77880138;17,44571479;20,18554622;1,863691367;20,12843053;33,1292;29,67865742;31,34410002;50,55693256;1,053179502;1,728270707;27,77174259;0,199218151;46,87574653;47,46444653;46,14854541;3,016050853;31,34410002;4,684533136;18,8829985;21,26322067;6,17287317;27,80543296;24,91368912
16,44349265;6,173369718;27,7412944;4,24269957;12,49126155;33,1292;31,11510022;37,73919073;29,86582726;7,425404381;44,50839698;26,66758984;31,79448068;42,43304968;48,95684608;31,73910115;25,77524373;37,73919073;8,116477257;0,626504978;14,87671961;21,61801181;24,61938469;28,93163262
15,99509666;3,746565057;4,745154218;10,27854092;28,92719056;33,1292;39,7552549;0,637766977;2,232805962;2,557827837;24,72230657;24,93991977;18,15305852;37,34548705;4,098307055;30,22471629;24,28348713;0,637766977;19,0876841;1,427851123;17,25479836;18,0666275;15,8099266;19,89107098
9,868779707;22,52094308;15,70945306;24,73096289;29,81958172;33,1292;10,13398916;35,18291687;45,19355168;12,20396732;0,192038349;3,515132965;18,05639979;27,88796033;15,10253634;24,01541868;0,355942277;35,18291687;14,40137571;8,751637777;22,21087305;15,9575982;32,64037182;19,07261498
9,703405573;33,09025828;30,54975629;9,06324718;27,00198937;33,1292;45,77003742;34,27754609;3,9873798;22,08686121;1,070713316;9,401772956;22,70569624;22,18006609;32,24852543;19,01745084;50,64640842;34,27754609;30,58263262;9,582612836;18,60199352;26,58248865;19,83686514;46,1221123
29,96689879;6,331889365;16,60095837;21,68853296;24,93019047;33,1292;15,22336557;11,60461048;24,04396725;15,83296109;7,217199738;14,9558369;4,650792195;41,31555639;32,44826734;42,16009193;26,586541;11,60461048;28,86957008;30,04523343;32,73257077;10,63916387;28,92252171;48,51064311
9,906335007;24,4462885;25,29408201;18,40400194;7,832550492;33,1292;31,03560437;20,38478293;41,72574974;39,7070433;13,35403569;15,28865438;45,04553976;10,19562698;5,558521054;30,96423881;30,12053876;20,38478293;22,22049825;19,86064482;17,89310995;10,87727568;44,54446537;34,76022134
10,95495551;17,05682193;23,04599421;5,505733595;18,21189706;33,1292;32,54263731;33,86080436;48,00304267;30,56136964;20,99978377;45,47735844;10,2706909;11,11031525;20,32764244;9,194457596;23,51909934;33,86080436;5,238561301;9,431912527;25,01337248;23,39736577;44,96305862;27,9682835
13,2854066;15,13767774;31,38125865;5,380624002;15,97137996;33,1292;18,60182268;2,508748495;38,12961973;42,25448986;23,39242449;4,815811613;7,838897599;16,03790241;37,49502796;7,723692773;47,94732325;2,508748495;20,79933774;24,06269762;29,62196233;29,23039013;28,31786063;10,59617544
5,112821948;9,913018163;0,539222262;27,77923073;21,36480586;33,1292;0,015834579;4,713959531;37,53209219;22,71063477;46,58660251;27,73160922;27,33557185;42,97159352;26,54800285;31,8631155;28,57906816;4,713959531;5,412968152;12,43619163;5,888979157;31,41515719;36,05036672;5,616731225
9,419871618;22,2888989;13,78389308;5,352521966;5,428573373;33,1292;23,79221453;26,18542708;45,07914107;47,79885405;49,91765665;25,48580999;45,28645273;45,62890337;9,357325401;9,629475506;10,92393123;26,18542708;1,325069461;11,29664678;4,131108259;13,31573211;8,39361856;21,74513252
